user_id,age,items_sold_last_30_days,churned,payment_method,support_contacts_last_30_days
1668,38,52,0,bank_transfer,7
1669,43,10,1,credit_card,4
1670,42,58,0,bank_transfer,8
1671,39,89,0,bank_transfer,5
1672,39,73,1,bank_transfer,1
1673,39,82,0,bank_transfer,11
1674,37,34,1,credit_card,1
1675,45,102,0,bank_transfer,2
1676,39,153,0,credit_card,5
1677,44,45,0,bank_transfer,13
1678,45,31,0,bank_transfer,11
1679,43,21,0,credit_card,3
1680,39,70,0,bank_transfer,14
1681,41,85,0,credit_card,5
1682,40,31,1,credit_card,6
1683,37,117,0,credit_card,8
1684,41,66,0,credit_card,8
1685,36,44,0,credit_card,5
1686,44,53,0,bank_transfer,4
1687,39,17,0,bank_transfer,4
1688,41,70,0,bank_transfer,10
1689,41,18,0,bank_transfer,12
1690,39,27,1,bank_transfer,12
1691,42,39,0,credit_card,7
1692,39,137,0,bank_transfer,7
1693,43,50,1,bank_transfer,8
1694,36,20,0,bank_transfer,3
1695,40,53,0,bank_transfer,9
1696,46,63,1,bank_transfer,2
1697,37,94,0,bank_transfer,6
1698,38,41,1,bank_transfer,1
1699,42,23,0,credit_card,4
1700,41,161,0,bank_transfer,13
1701,41,53,0,credit_card,10
1702,41,20,0,credit_card,5
1703,42,41,0,credit_card,1
1704,43,27,0,bank_transfer,3
1705,41,98,0,bank_transfer,7
1706,39,63,0,bank_transfer,7
1707,42,32,1,bank_transfer,3
1708,46,85,0,bank_transfer,2
1709,40,38,0,bank_transfer,7
1710,37,40,0,bank_transfer,13
1711,43,22,1,bank_transfer,8
1712,40,22,0,bank_transfer,8
1713,33,154,0,bank_transfer,12
1714,43,82,0,bank_transfer,13
1715,38,6,0,bank_transfer,9
1716,40,18,0,bank_transfer,12
1717,41,15,0,credit_card,5
1718,41,44,0,bank_transfer,12
1719,42,30,0,credit_card,12
1720,39,111,1,bank_transfer,3
1721,42,32,1,bank_transfer,3
1722,39,144,1,bank_transfer,3
1723,42,39,0,bank_transfer,3
1724,42,165,0,bank_transfer,1
1725,37,35,0,bank_transfer,13
1726,43,36,0,credit_card,4
1727,38,81,0,credit_card,13
1728,42,73,1,bank_transfer,3
1729,41,12,0,bank_transfer,14
1730,46,44,0,bank_transfer,5
1731,39,29,0,credit_card,12
1732,39,28,0,bank_transfer,5
1733,40,44,1,bank_transfer,9
1734,39,33,1,credit_card,5
1735,42,48,0,bank_transfer,7
1736,35,17,0,bank_transfer,4
1737,37,10,1,credit_card,9
1738,37,83,0,credit_card,6
1739,43,92,0,bank_transfer,12
1740,45,79,1,bank_transfer,10
1741,40,43,0,bank_transfer,4
1742,39,31,0,bank_transfer,10
1743,40,25,0,bank_transfer,2
1744,43,21,0,credit_card,5
1745,37,39,1,bank_transfer,2
1746,41,90,0,credit_card,5
1747,43,23,0,bank_transfer,4
1748,42,90,0,credit_card,4
1749,41,10,0,credit_card,3
1750,43,50,0,credit_card,8
1751,32,58,0,bank_transfer,8
1752,42,27,0,credit_card,5
1753,38,16,0,credit_card,10
1754,35,75,0,credit_card,4
1755,42,43,0,credit_card,7
1756,44,198,0,bank_transfer,6
1757,40,91,0,bank_transfer,10
1758,43,92,1,credit_card,6
1759,45,2,0,bank_transfer,10
1760,44,23,0,credit_card,3
1761,45,14,0,bank_transfer,14
1762,42,5,0,credit_card,9
1763,40,40,0,bank_transfer,14
1764,35,74,0,credit_card,14
1765,39,18,0,credit_card,14
1766,37,5,0,bank_transfer,4
1767,47,19,0,credit_card,3
1768,39,37,0,credit_card,2
1769,40,35,0,credit_card,12
1770,42,42,0,bank_transfer,6
1771,40,57,0,bank_transfer,5
1772,45,41,0,bank_transfer,5
1773,38,77,0,credit_card,5
1774,41,18,1,bank_transfer,9
1775,38,33,0,credit_card,12
1776,36,64,0,credit_card,11
1777,38,51,0,credit_card,4
1778,40,133,0,bank_transfer,4
1779,39,19,0,bank_transfer,4
1780,38,64,0,bank_transfer,2
1781,36,24,1,bank_transfer,1
1782,40,22,0,credit_card,9
1783,35,87,0,bank_transfer,3
1784,42,41,0,credit_card,12
1785,40,51,0,bank_transfer,10
1786,36,26,0,bank_transfer,5
1787,39,27,1,bank_transfer,11
1788,38,9,0,credit_card,6
1789,41,48,0,bank_transfer,5
1790,44,16,0,bank_transfer,6
1791,34,37,0,bank_transfer,14
1792,40,77,1,bank_transfer,3
1793,40,7,1,bank_transfer,10
1794,42,200,0,bank_transfer,8
1795,41,22,0,bank_transfer,7
1796,38,38,0,bank_transfer,1
1797,39,51,0,bank_transfer,2
1798,38,21,0,credit_card,10
1799,43,28,0,bank_transfer,2
1800,40,89,0,bank_transfer,14
1801,46,71,0,credit_card,8
1802,40,34,0,bank_transfer,14
1803,38,42,0,bank_transfer,11
1804,35,46,0,credit_card,2
1805,35,62,0,credit_card,6
1806,35,66,0,bank_transfer,12
1807,41,64,0,credit_card,14
1808,42,30,0,bank_transfer,3
1809,35,45,0,credit_card,14
1810,43,83,0,bank_transfer,1
1811,39,161,0,bank_transfer,14
1812,40,44,0,credit_card,12
1813,45,27,0,credit_card,12
1814,43,21,1,credit_card,14
1815,39,65,0,bank_transfer,9
1816,37,9,1,bank_transfer,2
1817,34,65,0,credit_card,4
1818,38,66,0,credit_card,8
1819,39,27,0,credit_card,4
1820,37,50,0,bank_transfer,12
1821,40,35,0,bank_transfer,5
1822,40,12,0,bank_transfer,10
1823,39,62,0,bank_transfer,7
1824,38,58,0,bank_transfer,10
1825,41,29,0,bank_transfer,12
1826,41,160,0,bank_transfer,6
1827,37,42,0,credit_card,8
1828,44,6,0,credit_card,3
1829,40,86,0,bank_transfer,8
1830,40,73,0,credit_card,14
1831,42,79,0,bank_transfer,5
1832,41,17,0,bank_transfer,8
1833,43,49,0,bank_transfer,5
1834,41,41,1,bank_transfer,11
1835,38,36,1,credit_card,11
1836,41,102,1,credit_card,8
1837,37,42,0,bank_transfer,2
1838,40,30,0,bank_transfer,2
1839,40,30,0,credit_card,3
1840,39,16,0,credit_card,11
1841,40,45,0,bank_transfer,5
1842,34,107,0,credit_card,1
1843,38,32,0,credit_card,6
1844,40,51,0,bank_transfer,9
1845,40,36,0,credit_card,1
1846,37,39,0,credit_card,8
1847,44,75,0,bank_transfer,5
1848,37,16,0,credit_card,4
1849,43,10,0,credit_card,2
1850,41,86,0,credit_card,8
1851,38,27,0,bank_transfer,6
1852,45,30,0,bank_transfer,1
1853,36,182,0,bank_transfer,14
1854,43,72,1,bank_transfer,6
1855,43,20,1,bank_transfer,11
1856,38,90,1,credit_card,9
1857,44,74,0,bank_transfer,8
1858,39,1,0,credit_card,14
1859,41,47,0,bank_transfer,4
1860,41,17,0,bank_transfer,1
1861,40,39,0,bank_transfer,13
1862,42,161,0,bank_transfer,6
1863,42,77,0,credit_card,8
1864,35,84,0,credit_card,6
1865,44,36,0,bank_transfer,4
1866,35,85,0,bank_transfer,14
1867,43,22,0,bank_transfer,6
1868,43,46,0,bank_transfer,14
1869,37,75,0,credit_card,9
1870,39,73,0,bank_transfer,4
1871,37,11,0,bank_transfer,9
1872,39,139,1,credit_card,8
1873,39,19,0,credit_card,8
1874,42,200,0,credit_card,5
1875,44,76,1,credit_card,1
1876,44,72,1,bank_transfer,6
1877,38,20,0,bank_transfer,12
1878,39,28,0,bank_transfer,8
1879,35,131,0,bank_transfer,3
1880,38,120,0,credit_card,8
1881,43,37,0,credit_card,14
1882,45,34,0,credit_card,4
1883,36,35,1,bank_transfer,10
1884,38,91,0,credit_card,1
1885,40,85,0,bank_transfer,4
1886,41,55,1,bank_transfer,12
1887,38,47,0,bank_transfer,5
1888,41,36,0,credit_card,11
1889,39,193,0,bank_transfer,10
1890,40,12,0,bank_transfer,1
1891,42,31,0,bank_transfer,4
1892,40,53,0,bank_transfer,3
1893,39,9,1,bank_transfer,4
1894,40,26,1,bank_transfer,5
1895,40,160,1,credit_card,10
1896,39,81,0,bank_transfer,3
1897,39,26,1,credit_card,1
1898,45,25,0,credit_card,7
1899,42,12,0,bank_transfer,4
1900,39,29,0,bank_transfer,11
1901,42,63,0,bank_transfer,10
1902,39,55,0,bank_transfer,6
1903,44,30,0,bank_transfer,2
1904,41,19,0,credit_card,10
1905,40,36,0,credit_card,7
1906,41,35,0,credit_card,4
1907,35,74,0,credit_card,6
1908,37,50,0,credit_card,1
1909,36,45,0,bank_transfer,9
1910,40,96,0,bank_transfer,10
1911,45,120,0,credit_card,1
1912,47,55,0,credit_card,8
1913,42,56,1,bank_transfer,11
1914,42,38,1,bank_transfer,5
1915,35,20,1,credit_card,6
1916,38,78,0,bank_transfer,1
1917,38,68,0,credit_card,10
1918,38,40,0,bank_transfer,6
1919,39,50,1,credit_card,11
1920,39,92,0,credit_card,3
1921,34,102,0,credit_card,11
1922,42,2,0,bank_transfer,10
1923,37,25,0,credit_card,11
1924,41,40,0,bank_transfer,11
1925,46,16,0,bank_transfer,2
1926,37,51,0,credit_card,10
1927,32,26,0,bank_transfer,14
1928,39,52,0,credit_card,11
1929,43,26,0,credit_card,9
1930,46,27,0,bank_transfer,7
1931,36,52,0,bank_transfer,3
1932,41,80,0,credit_card,2
1933,39,65,0,bank_transfer,4
1934,40,41,1,bank_transfer,7
1935,48,7,0,bank_transfer,14
1936,35,27,0,credit_card,14
1937,41,24,0,bank_transfer,9
1938,41,70,1,credit_card,11
1939,43,47,1,bank_transfer,13
1940,40,48,0,credit_card,5
1941,41,21,0,bank_transfer,12
1942,39,105,1,bank_transfer,7
1943,41,48,0,bank_transfer,3
1944,39,20,1,bank_transfer,4
1945,42,21,0,credit_card,12
1946,39,53,0,bank_transfer,4
1947,41,19,0,credit_card,4
1948,40,25,0,bank_transfer,5
1949,43,15,0,bank_transfer,2
1950,40,70,0,bank_transfer,1
1951,35,20,1,bank_transfer,3
1952,44,117,0,bank_transfer,13
1953,37,58,0,credit_card,8
1954,38,15,0,bank_transfer,6
1955,38,64,1,bank_transfer,8
1956,44,105,0,bank_transfer,10
1957,34,39,0,credit_card,9
1958,49,114,0,bank_transfer,4
1959,43,59,0,bank_transfer,5
1960,41,26,0,bank_transfer,8
1961,40,162,0,bank_transfer,8
1962,41,12,0,bank_transfer,7
1963,42,32,0,credit_card,3
1964,42,41,0,bank_transfer,10
1965,42,144,0,credit_card,3
1966,40,71,0,bank_transfer,14
1967,39,63,0,credit_card,8
1968,40,22,0,credit_card,6
1969,39,38,0,bank_transfer,1
1970,43,26,0,bank_transfer,9
1971,42,61,0,bank_transfer,2
1972,31,94,0,bank_transfer,12
1973,42,186,0,credit_card,2
1974,41,29,0,bank_transfer,10
1975,40,11,0,bank_transfer,14
1976,39,33,1,credit_card,10
1977,43,85,1,bank_transfer,12
1978,43,20,0,credit_card,12
1979,38,42,0,bank_transfer,8
1980,41,64,0,bank_transfer,11
1981,37,29,0,bank_transfer,9
1982,36,50,1,bank_transfer,8
1983,38,18,0,bank_transfer,9
1984,43,99,0,bank_transfer,2
1985,43,35,0,bank_transfer,10
1986,42,49,0,bank_transfer,11
1987,42,7,0,bank_transfer,2
1988,42,16,0,credit_card,8
1989,38,84,0,credit_card,3
1990,41,29,0,bank_transfer,8
1991,42,19,0,bank_transfer,9
1992,42,10,0,credit_card,6
1993,44,97,0,credit_card,12
1994,42,69,0,bank_transfer,2
1995,41,66,0,bank_transfer,1
1996,43,124,0,bank_transfer,6
1997,40,32,0,bank_transfer,1
1998,37,11,0,bank_transfer,7
1999,40,44,0,bank_transfer,8
2000,38,140,0,credit_card,9
2001,38,44,1,bank_transfer,6
2002,40,92,0,bank_transfer,11
2003,38,12,0,bank_transfer,5
2004,39,22,0,bank_transfer,4
2005,34,80,0,bank_transfer,12
2006,41,48,0,bank_transfer,7
2007,40,39,0,bank_transfer,2
2008,38,92,0,bank_transfer,6
2009,42,79,0,bank_transfer,6
2010,43,49,0,bank_transfer,6
2011,35,3,0,bank_transfer,3
2012,38,42,0,credit_card,1
2013,38,58,0,bank_transfer,9
2014,37,7,0,credit_card,9
2015,42,56,0,bank_transfer,2
2016,39,94,1,bank_transfer,3
2017,39,42,1,bank_transfer,10
2018,34,17,1,credit_card,3
2019,42,3,0,bank_transfer,1
2020,36,57,0,bank_transfer,11
2021,40,8,0,credit_card,2
2022,41,65,0,bank_transfer,13
2023,44,135,0,bank_transfer,5
2024,36,23,0,credit_card,8
2025,31,35,0,bank_transfer,12
2026,41,141,0,bank_transfer,7
2027,45,46,0,bank_transfer,14
2028,44,29,0,bank_transfer,6
2029,41,85,0,bank_transfer,7
2030,39,30,0,bank_transfer,9
2031,42,22,1,credit_card,10
2032,37,65,0,credit_card,1
2033,41,90,1,bank_transfer,7
2034,42,21,0,credit_card,1
2035,43,49,0,bank_transfer,12
2036,48,37,0,bank_transfer,1
2037,41,41,0,bank_transfer,6
2038,38,17,1,bank_transfer,3
2039,40,68,0,bank_transfer,2
2040,35,117,0,bank_transfer,3
2041,38,21,0,credit_card,14
2042,39,68,1,bank_transfer,7
2043,38,84,0,bank_transfer,1
2044,40,49,0,bank_transfer,2
2045,38,66,0,credit_card,1
2046,43,23,0,bank_transfer,6
2047,40,112,0,credit_card,7
2048,40,91,1,credit_card,12
2049,39,98,0,bank_transfer,14
2050,40,15,0,bank_transfer,4
2051,42,60,0,credit_card,14
2052,37,25,0,credit_card,3
2053,38,119,1,credit_card,4
2054,39,21,0,credit_card,10
2055,36,50,0,bank_transfer,5
2056,38,5,0,credit_card,12
2057,39,50,1,bank_transfer,6
2058,43,15,0,bank_transfer,5
2059,41,63,0,bank_transfer,9
2060,41,37,1,credit_card,3
2061,43,31,0,bank_transfer,11
2062,40,121,0,credit_card,1
2063,41,169,1,credit_card,7
2064,40,11,0,bank_transfer,13
2065,41,32,0,credit_card,3
2066,38,76,1,bank_transfer,4
2067,33,55,0,bank_transfer,2
2068,40,73,0,bank_transfer,2
2069,44,40,0,bank_transfer,13
2070,43,93,0,bank_transfer,14
2071,43,49,0,credit_card,1
2072,44,58,1,bank_transfer,1
2073,40,15,0,credit_card,4
2074,41,45,0,credit_card,12
2075,38,77,0,bank_transfer,6
2076,39,53,0,bank_transfer,3
2077,42,47,0,bank_transfer,14
2078,44,60,0,bank_transfer,7
2079,40,49,0,bank_transfer,4
2080,39,41,0,bank_transfer,9
2081,40,78,0,bank_transfer,6
2082,42,38,0,bank_transfer,5
2083,36,14,0,bank_transfer,14
2084,33,117,0,credit_card,14
2085,38,25,0,credit_card,1
2086,36,10,0,bank_transfer,2
2087,38,66,0,credit_card,8
2088,40,127,0,bank_transfer,8
2089,39,67,0,credit_card,11
2090,44,106,0,bank_transfer,2
2091,41,19,0,bank_transfer,4
2092,41,14,0,bank_transfer,13
2093,42,32,0,bank_transfer,3
2094,37,89,0,bank_transfer,9
2095,43,63,0,bank_transfer,6
2096,40,66,0,bank_transfer,9
2097,42,47,0,bank_transfer,11
2098,37,32,0,credit_card,10
2099,35,48,0,credit_card,14
2100,42,37,0,bank_transfer,2
2101,41,31,0,bank_transfer,6
2102,37,56,1,bank_transfer,12
2103,37,35,0,bank_transfer,2
2104,43,52,0,bank_transfer,10
2105,36,6,0,credit_card,6
2106,45,49,0,bank_transfer,11
2107,37,34,0,bank_transfer,6
2108,42,110,1,credit_card,14
2109,39,10,0,bank_transfer,2
2110,42,46,0,credit_card,10
2111,38,77,0,bank_transfer,14
2112,40,39,0,bank_transfer,13
2113,40,33,0,bank_transfer,7
2114,37,77,0,bank_transfer,8
2115,42,62,0,credit_card,4
2116,38,65,0,bank_transfer,4
2117,39,31,0,bank_transfer,4
2118,37,28,0,bank_transfer,10
2119,32,52,0,bank_transfer,2
2120,39,82,0,credit_card,3
2121,47,12,0,credit_card,8
2122,42,40,0,bank_transfer,4
2123,40,29,0,bank_transfer,11
2124,39,43,1,credit_card,4
2125,40,72,0,bank_transfer,7
2126,42,21,0,bank_transfer,1
2127,36,67,0,bank_transfer,1
2128,43,32,0,bank_transfer,6
2129,42,90,0,bank_transfer,4
2130,42,22,1,credit_card,1
2131,41,81,0,bank_transfer,12
2132,40,14,0,credit_card,12
2133,42,49,0,bank_transfer,8
2134,42,68,0,bank_transfer,8
2135,39,23,0,credit_card,13
2136,38,29,0,bank_transfer,5
2137,40,44,0,credit_card,3
2138,45,33,0,bank_transfer,8
2139,36,27,0,credit_card,7
2140,36,78,0,bank_transfer,5
2141,40,97,1,bank_transfer,3
2142,40,93,1,bank_transfer,14
2143,41,60,0,credit_card,12
2144,41,66,0,bank_transfer,7
2145,39,19,0,credit_card,2
2146,44,41,0,bank_transfer,11
2147,35,46,1,bank_transfer,7
2148,38,53,1,bank_transfer,12
2149,40,53,1,credit_card,13
2150,35,44,0,bank_transfer,12
2151,39,59,0,credit_card,7
2152,45,51,0,credit_card,13
2153,40,51,0,bank_transfer,12
2154,41,24,1,bank_transfer,5
2155,36,16,0,credit_card,4
2156,38,53,1,bank_transfer,10
2157,39,30,0,bank_transfer,1
2158,39,25,0,credit_card,4
2159,44,69,0,credit_card,5
2160,42,41,0,credit_card,5
2161,37,106,0,bank_transfer,9
2162,41,64,1,bank_transfer,7
2163,41,23,0,credit_card,14
2164,43,69,0,credit_card,7
2165,45,57,0,bank_transfer,2
2166,37,22,0,bank_transfer,10
2167,38,28,0,bank_transfer,1
2168,36,67,0,credit_card,6
2169,39,8,0,credit_card,13
2170,41,5,0,credit_card,2
2171,43,49,0,credit_card,6
2172,40,46,0,bank_transfer,10
2173,39,52,1,bank_transfer,10
2174,40,46,0,bank_transfer,8
2175,37,59,0,bank_transfer,2
2176,46,98,1,credit_card,2
2177,35,43,0,credit_card,1
2178,41,11,0,bank_transfer,7
2179,46,7,0,bank_transfer,7
2180,40,33,0,bank_transfer,4
2181,39,33,0,credit_card,13
2182,39,13,0,credit_card,7
2183,39,4,1,credit_card,12
2184,44,31,0,bank_transfer,13
2185,33,127,0,credit_card,1
2186,45,57,0,bank_transfer,12
2187,36,54,1,credit_card,1
2188,39,38,0,credit_card,4
2189,39,33,0,bank_transfer,4
2190,42,61,0,bank_transfer,4
2191,35,15,0,credit_card,9
2192,41,149,0,credit_card,8
2193,46,16,0,bank_transfer,4
2194,36,65,0,bank_transfer,9
2195,41,17,0,bank_transfer,6
2196,38,47,0,bank_transfer,2
2197,41,70,0,bank_transfer,11
2198,40,9,1,credit_card,2
2199,38,19,1,credit_card,1
2200,41,20,0,bank_transfer,14
2201,45,35,0,bank_transfer,14
2202,39,51,1,bank_transfer,2
2203,42,128,0,bank_transfer,4
2204,36,27,1,bank_transfer,8
2205,37,123,0,credit_card,14
2206,41,56,0,bank_transfer,7
2207,44,15,0,bank_transfer,8
2208,41,38,0,credit_card,3
2209,39,12,1,bank_transfer,3
2210,40,33,0,bank_transfer,2
2211,36,31,0,bank_transfer,7
2212,42,48,1,credit_card,8
2213,43,65,0,credit_card,2
2214,39,40,1,bank_transfer,13
2215,39,17,0,bank_transfer,3
2216,41,106,1,bank_transfer,13
2217,39,134,0,bank_transfer,3
2218,40,37,1,bank_transfer,12
2219,46,54,0,bank_transfer,14
2220,39,36,1,bank_transfer,3
2221,39,48,0,bank_transfer,6
2222,38,50,0,bank_transfer,13
2223,42,14,0,bank_transfer,13
2224,39,33,0,credit_card,4
2225,38,86,0,credit_card,1
2226,44,81,0,bank_transfer,6
2227,44,33,0,credit_card,4
2228,38,51,1,bank_transfer,13
2229,34,35,0,bank_transfer,8
2230,43,67,1,bank_transfer,12
2231,38,9,0,bank_transfer,1
2232,42,61,0,bank_transfer,2
2233,34,111,0,bank_transfer,14
2234,43,24,0,bank_transfer,14
2235,36,101,1,credit_card,6
2236,42,52,0,bank_transfer,11
2237,40,40,0,bank_transfer,3
2238,37,33,0,bank_transfer,8
2239,39,103,0,bank_transfer,7
2240,42,35,0,bank_transfer,6
2241,40,122,0,credit_card,4
2242,42,113,0,credit_card,6
2243,46,29,1,credit_card,6
2244,35,37,0,bank_transfer,6
2245,45,6,1,bank_transfer,12
2246,40,41,0,bank_transfer,6
2247,37,45,0,bank_transfer,4
2248,36,92,0,bank_transfer,10
2249,39,117,0,bank_transfer,7
2250,43,72,0,bank_transfer,4
2251,40,87,0,bank_transfer,5
2252,45,37,0,bank_transfer,9
2253,36,14,0,credit_card,3
2254,40,52,0,credit_card,6
2255,36,91,0,credit_card,13
2256,41,2,0,credit_card,5
2257,43,47,0,bank_transfer,8
2258,39,7,0,bank_transfer,6
2259,32,22,0,bank_transfer,11
2260,41,48,0,bank_transfer,2
2261,41,118,0,bank_transfer,2
2262,41,43,0,credit_card,10
2263,44,68,1,credit_card,5
2264,37,52,1,bank_transfer,4
2265,42,23,0,bank_transfer,8
2266,44,60,0,bank_transfer,1
2267,35,14,0,bank_transfer,9
2268,41,43,0,credit_card,8
2269,38,102,0,bank_transfer,8
2270,40,49,0,bank_transfer,5
2271,41,52,0,bank_transfer,1
2272,39,33,0,bank_transfer,1
2273,38,10,0,credit_card,11
2274,40,36,0,bank_transfer,7
2275,37,78,0,bank_transfer,7
2276,37,57,0,credit_card,4
2277,42,15,1,bank_transfer,2
2278,37,7,0,credit_card,6
2279,42,23,0,credit_card,5
2280,41,36,0,bank_transfer,3
2281,35,38,0,credit_card,2
2282,38,38,0,bank_transfer,2
2283,44,43,0,bank_transfer,11
2284,37,58,0,credit_card,1
2285,39,31,0,bank_transfer,12
2286,41,19,0,bank_transfer,9
2287,42,63,0,credit_card,4
2288,39,79,0,bank_transfer,11
2289,38,27,0,bank_transfer,13
2290,44,149,0,credit_card,7
2291,45,114,0,credit_card,7
2292,43,16,0,bank_transfer,12
2293,40,8,0,credit_card,5
2294,38,37,0,bank_transfer,10
2295,38,52,0,bank_transfer,3
2296,42,148,0,credit_card,2
2297,41,145,0,credit_card,7
2298,44,68,0,bank_transfer,9
2299,42,31,0,bank_transfer,12
2300,35,95,0,bank_transfer,9
2301,43,47,0,bank_transfer,13
2302,37,13,0,bank_transfer,3
2303,39,13,1,bank_transfer,9
2304,41,32,0,credit_card,3
2305,46,84,0,bank_transfer,10
2306,49,17,0,bank_transfer,10
2307,42,32,0,credit_card,14
2308,39,113,0,bank_transfer,10
2309,42,57,1,bank_transfer,6
2310,43,62,0,bank_transfer,7
2311,39,86,0,bank_transfer,12
2312,45,32,1,bank_transfer,1
2313,41,118,0,bank_transfer,2
2314,41,70,0,bank_transfer,1
2315,42,39,1,credit_card,11
2316,41,104,0,bank_transfer,6
2317,43,68,0,bank_transfer,12
2318,38,42,0,bank_transfer,1
2319,38,63,0,bank_transfer,6
2320,37,21,0,credit_card,7
2321,41,95,1,bank_transfer,3
2322,42,146,0,bank_transfer,1
2323,41,9,0,credit_card,7
2324,45,27,1,credit_card,13
2325,40,25,1,bank_transfer,7
2326,42,73,1,bank_transfer,5
2327,37,50,0,bank_transfer,5
2328,39,30,0,credit_card,2
2329,42,34,0,bank_transfer,9
2330,43,28,0,credit_card,7
2331,39,67,0,credit_card,13
2332,40,50,1,bank_transfer,6
2333,35,33,0,bank_transfer,7
2334,39,28,0,bank_transfer,8
2335,43,105,0,bank_transfer,10
2336,42,93,0,bank_transfer,13
2337,42,67,0,bank_transfer,6
2338,40,87,0,bank_transfer,13
2339,40,13,0,bank_transfer,1
2340,38,17,1,bank_transfer,14
2341,42,15,0,bank_transfer,2
2342,41,43,0,bank_transfer,9
2343,41,88,1,credit_card,11
2344,38,31,0,credit_card,11
2345,34,97,0,credit_card,1
2346,43,27,0,bank_transfer,11
2347,39,39,0,credit_card,10
2348,37,30,0,bank_transfer,11
2349,42,36,0,bank_transfer,7
2350,39,40,0,bank_transfer,5
2351,43,7,0,credit_card,2
2352,42,56,0,bank_transfer,10
2353,42,39,1,bank_transfer,1
2354,36,118,0,bank_transfer,10
2355,44,65,1,bank_transfer,9
2356,41,54,0,bank_transfer,4
2357,39,114,0,credit_card,6
2358,40,106,0,bank_transfer,13
2359,35,122,0,credit_card,8
2360,41,28,0,bank_transfer,13
2361,37,15,0,bank_transfer,3
2362,36,7,1,credit_card,13
2363,35,86,0,bank_transfer,11
2364,43,6,0,bank_transfer,6
2365,38,50,0,bank_transfer,5
2366,45,10,0,bank_transfer,12
2367,38,94,0,credit_card,8
2368,35,61,0,bank_transfer,6
2369,37,94,0,credit_card,4
2370,44,51,0,bank_transfer,6
2371,40,19,0,bank_transfer,3
2372,38,30,0,bank_transfer,4
2373,40,80,0,bank_transfer,11
2374,42,9,1,credit_card,14
2375,43,28,0,bank_transfer,4
2376,44,25,0,bank_transfer,2
2377,39,40,0,credit_card,7
2378,36,67,0,bank_transfer,14
2379,39,92,0,bank_transfer,12
2380,41,12,0,credit_card,13
2381,37,20,0,bank_transfer,9
2382,37,14,0,bank_transfer,14
2383,41,41,0,bank_transfer,14
2384,40,15,1,bank_transfer,10
2385,40,55,0,bank_transfer,6
2386,38,101,1,credit_card,13
2387,39,8,0,bank_transfer,7
2388,37,21,1,credit_card,4
2389,43,123,0,credit_card,5
2390,43,49,0,credit_card,2
2391,34,28,0,credit_card,8
2392,37,200,0,bank_transfer,5
2393,36,34,0,credit_card,2
2394,38,65,0,bank_transfer,9
2395,40,22,0,bank_transfer,12
2396,36,18,0,bank_transfer,6
2397,37,67,0,bank_transfer,5
2398,37,130,0,bank_transfer,5
2399,41,29,0,bank_transfer,10
2400,40,17,1,bank_transfer,12
2401,38,85,0,bank_transfer,9
2402,41,29,0,bank_transfer,7
2403,38,56,0,bank_transfer,1
2404,39,28,1,bank_transfer,8
2405,45,33,0,bank_transfer,10
2406,44,20,0,credit_card,10
2407,36,69,1,credit_card,7
2408,42,57,0,credit_card,2
2409,42,56,0,bank_transfer,11
2410,37,24,0,credit_card,14
2411,42,53,0,bank_transfer,5
2412,45,142,1,bank_transfer,12
2413,37,17,0,bank_transfer,13
2414,37,22,0,bank_transfer,10
2415,43,23,0,credit_card,13
2416,41,46,0,credit_card,7
2417,42,16,0,bank_transfer,7
2418,41,61,0,credit_card,1
2419,41,7,0,bank_transfer,8
2420,36,75,0,credit_card,11
2421,43,55,0,bank_transfer,5
2422,44,140,0,bank_transfer,9
2423,39,18,0,credit_card,9
2424,40,87,1,bank_transfer,10
2425,35,39,0,bank_transfer,3
2426,42,33,0,bank_transfer,13
2427,42,17,0,credit_card,7
2428,40,29,0,bank_transfer,4
2429,43,30,0,bank_transfer,12
2430,39,10,0,bank_transfer,3
2431,42,54,0,bank_transfer,1
2432,37,49,0,credit_card,9
2433,40,64,0,bank_transfer,13
2434,39,26,0,credit_card,3
2435,41,77,0,bank_transfer,3
2436,39,105,0,bank_transfer,3
2437,40,35,0,bank_transfer,1
2438,42,18,0,bank_transfer,11
2439,39,44,0,bank_transfer,10
2440,35,43,0,bank_transfer,7
2441,45,37,0,credit_card,14
2442,44,65,0,bank_transfer,1
2443,36,32,0,credit_card,3
2444,42,17,0,credit_card,8
2445,38,47,0,credit_card,13
2446,41,67,0,credit_card,5
2447,41,71,0,bank_transfer,14
2448,39,30,0,bank_transfer,10
2449,38,52,0,credit_card,13
2450,38,106,0,credit_card,6
2451,37,89,0,bank_transfer,10
2452,38,10,0,bank_transfer,14
2453,40,32,1,credit_card,6
2454,38,101,0,bank_transfer,9
2455,42,10,1,bank_transfer,10
2456,44,40,0,bank_transfer,10
2457,38,25,0,bank_transfer,9
2458,41,53,0,bank_transfer,4
2459,41,4,1,bank_transfer,5
2460,41,95,0,bank_transfer,8
2461,40,42,0,credit_card,1
2462,42,16,1,bank_transfer,6
2463,41,22,0,credit_card,2
2464,36,55,0,bank_transfer,5
2465,43,21,0,bank_transfer,9
2466,43,127,0,credit_card,5
2467,38,38,0,bank_transfer,1
2468,40,112,0,credit_card,10
2469,42,47,0,credit_card,13
2470,39,69,0,bank_transfer,14
2471,43,66,0,bank_transfer,12
2472,47,28,0,credit_card,14
2473,38,69,0,bank_transfer,8
